"Количество отвердителя, м.%","Содержание эпоксидных групп, %","Температура вспышки, С","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки,"Плотность, кг/м3","Поверхностная плотность, г/м2","Модуль упругости, ГПа",Соотношение матрица-наполнитель,"Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа"
0.6572647077547176,0.8159198651374946,0.7209585780785324,0.20236898129242234,1.0,0.36235458543436677,0.557156130863542,0.6211155172128118,0.25044131942397524,0.5585245585340882,0.2986374965909383,0.7568468453420962,0.5262805393884794
0.4461699367448232,0.17043295617330267,0.7240435717047511,0.7177481875861644,1.0,0.36235458543436677,0.7273993261519245,0.3550770639155649,0.5627457343369459,0.34528817724266486,0.601981920187242,0.4570967707501019,0.7566316030505528
0.3818727907259214,0.56016485489002,0.40985798772228166,0.2141361719450907,1.0,0.5083957867141894,0.33583997698864465,0.2864315900211638,0.7386993784013673,0.44439947713427824,0.47939840824696056,0.5931386806835839,0.4514825416802545
0.7590211854847021,0.4602757746550805,0.735265921273109,0.6687035224158275,1.0,0.5083957867141894,0.5060831722770273,0.5949921966091862,0.5686923278019429,0.2920466088679596,0.389879074301263,0.450658870715241,0.6184893426132115
0.7590160226546127,0.3149783188547217,0.25939965992522374,0.335015569596119,1.0,0.5083957867141894,0.557156130863542,0.5029496120069243,0.5339859040140403,0.6465540295010701,0.3248815315102086,0.6639168882661934,0.5165078013778442
0.2670385948980357,0.5081233629934676,0.7842274675624241,0.20240864813944806,1.0,0.5083957867141894,0.7273993261519245,0.23437499584366517,0.7737416187066499,0.5382323937284956,0.2801856440849909,0.3669107698038587,0.6548237468952328
0.1847576997503025,0.656573516714926,0.3709710696021602,0.4857755758788921,1.0,0.6544369879940121,0.33583997698864465,0.5994674539869287,0.21253024114259322,0.2568042924730731,0.5961873683738432,0.13458780303197315,0.5220176105669482
0.6438689461943023,0.5807199012793363,0.6609574102008717,0.46398125993981154,1.0,0.6544369879940121,0.5060831722770273,0.3402237528025882,0.4539990863409434,0.7522081326403245,0.5362435751261995,0.6410373808715164,0.457540116088356
0.4704269309759631,0.7604663140424175,0.560202043909108,0.4355807291695648,1.0,0.6544369879940121,0.557156130863542,0.2542612624865974,0.4776886101950821,0.6530085520584487,0.5221873826765236,0.4157365228309686,0.7672002380532236
0.2777721497137636,0.5925858840801814,0.48794670223649916,0.6409405278620031,1.0,0.6544369879940121,0.7273993261519245,0.07663946662073418,0.5954502489381651,0.5132145233395424,0.5901791523401761,0.2608834619527478,0.8060486863617179
0.12418640337530376,0.6411627968713365,0.7095978017004767,0.5388495467238258,1.0,0.7274575886339234,0.33583997698864465,0.33125854204318905,0.5135524575352219,0.37738820718289584,0.4196505022539343,0.5765985339182471,0.28499092048330243
0.6351622759093304,0.7393572690225736,0.5240641034285884,0.7053192678009961,1.0,0.7274575886339234,0.5060831722770273,0.5127865848046076,0.6695987275410743,0.9597141394801431,0.9582578588974848,0.4568370361707572,0.06286984001291707
0.4797645144678343,0.5974193884815662,0.4453928581300637,0.420921348965019,1.0,0.7274575886339234,0.557156130863542,0.7991179209087065,0.37280256432452263,0.612597870196799,0.42392011999418744,0.40141780781762293,0.6326014561624623
0.6337506293882701,0.5347204465396989,0.8664584417080836,0.33978819799279436,1.0,0.7274575886339234,0.7273993261519245,0.7816665339686848,0.7284803715854734,0.9440434333795419,0.4706877475297525,0.7126534489431258,0.5609631940297205
0.14477215069670815,0.5976871249643041,0.6677653265382868,0.8377258834003465,0.0,0.5709135822252762,0.6303941380154681,0.48908652404224373,0.6361355585278372,0.3312798175208818,0.5465327776227193,0.6287877145258847,0.6750546612973366
0.2515980789487985,0.18996142574964248,0.21707482930209943,0.8503188217075359,0.0,0.4847210723481464,0.8742051295000077,0.5626723414050625,0.08221289005844161,0.37421406825486625,0.4699986642262206,0.2708047410022232,0.4233896044218718
0.4263775938370592,0.30090133106085415,0.2288359051035147,0.0928573126898378,0.0,0.5468337082251702,0.18563398556715638,0.48253000896799225,0.777267988953414,0.5946479465328233,0.15198336255343534,0.5273027141527216,0.47051259160911474
0.277583535745064,0.054766930615934184,0.26544924329190245,0.8107519809749315,0.0,0.6051991400452147,0.3195890319475283,0.7035833560635876,0.5867154508261267,0.2845305820625204,0.5218126250144428,0.2924072667250286,0.440747441655707
0.7166525365485595,0.6562000405270294,0.4681574106858013,0.6252887110325007,0.0,0.5563126989595957,0.10722079110294636,0.3430507102289999,0.35755157548146,0.5508420558291599,0.8046280925933161,0.6816134005723455,0.17639559655830983
0.7637347356376009,0.20337028114221378,0.6653158694529981,0.8153097449052329,0.0,0.7495787942372091,0.20363387481234263,0.47569318453838605,0.6406042060252142,0.7369537870060777,0.4016369830852585,0.3900815903505368,0.8891137956121847
0.6250654166524449,0.47292347141913127,0.5356255508982022,0.5597239928328653,0.0,0.6505589457266567,0.762888122056351,0.5318011427239453,0.2612141933875224,0.8720489555525721,0.17561137828055562,0.6036088132253283,0.5478240047339279
0.37166677809102355,0.28543080751503513,0.1291270290868387,0.7663886051803412,0.0,0.27083238844379687,0.5230695647221179,0.5366723949086625,0.297310474843137,0.5429974863843487,0.35834902308863503,0.704735996184148,0.5207757254848754
0.5242862959507989,0.45358851193929994,0.688515171061151,0.42776712663252414,0.0,0.6613274803995761,0.2984137226731912,0.5510930094382882,0.7094730192594896,0.7886442129996885,0.7713686735811804,0.3281347408181219,0.24430614707367992
0.4949782814822491,0.2873935569450823,0.7627589635037726,0.4846747800062462,0.0,0.45755686171828885,0.7640359806755836,0.5390866319081447,0.4347026142111863,0.2980771421007759,0.5513446413452833,0.49969926399656117,0.338394583692465
0.4896787855150875,0.24202367069057207,0.6090348905030347,0.5514495833116875,0.0,0.527232314562202,0.3906554859583552,0.4156961334543867,0.32943998135761227,0.2623225967715461,0.7781553650579326,0.48406022821460937,0.3724116621261201
0.6639419560233505,0.5856177880631348,0.5533433476690242,0.5274187702568786,0.0,0.44604534481878405,0.7334498430341085,0.7262461656043575,0.5607887727733629,0.6174217987167304,0.17625378432156497,0.26367133686877864,0.5617231530574244
0.5516080187040537,0.6678217217442921,0.6320554857368086,0.6858247707819847,0.0,0.7311610678860277,0.7981637303519735,0.7462929465948731,0.3333656561538153,0.39169137560354905,0.6680984747063308,0.2915830139385207,0.46450579232164346
0.4195786801230915,0.5999918232286912,0.4146125828965508,0.8733328065996377,0.0,0.7210702024126755,0.7468890410601956,0.7795262928593747,0.30183847254473567,0.4067897677782588,0.7319921641097976,0.679923416739662,0.6105642043216685
0.45913425758390425,0.803082743834691,0.5635863715202865,0.6292852378011806,0.0,0.4095926633823894,0.828733365204289,0.32674291965488855,0.5197580802534357,0.569187854120291,0.8640488008577534,0.6204882403610519,0.6199295139591393
0.3109668417881759,0.4367776180553462,0.2986367420207483,0.7315163357655758,0.0,0.45399965138976073,0.09543510543660838,0.5342528671001467,0.13802359066166975,0.34726807941145277,0.7928853010293035,0.408974971581074,0.7939037003284216
0.010109497159814407,0.5031587649884535,0.29611504670456545,0.6943026462264851,0.0,0.531064120583959,0.6228922391415754,0.6944450182023232,0.641695966797563,0.48349105152115684,0.8345932929740092,0.5491144436066335,0.6240388840305108
0.8554977182048237,0.6332661082360365,0.3964296945573331,0.42101883147850006,0.0,0.38111351150280054,0.6794427756291641,0.2882567196084951,0.2745955796795204,0.633357483666562,0.5637197529337192,0.3822660846534234,0.3323035036108387
0.4490347781517139,0.35780199245239874,0.5925021944616762,0.8153286703654692,0.0,0.1653928431246743,0.6560274038158194,0.7143161228516997,0.48429151684141564,0.2032797411185912,0.47253431844983196,0.38252541992665456,0.3921225288889395
0.7740127910676372,0.5013532286594422,0.6543854844483517,0.4796291692544492,0.0,0.49332998538279393,0.3408618696281914,0.49470007418555006,0.4800177928549698,0.49377193672760056,0.5755057214921403,0.533556454045911,0.5392034119640957
0.6612284582063099,0.44784474379110817,0.8898137615615855,0.4165004280719168,0.0,0.4559049043598276,0.7664340470399227,0.6233550036881015,0.0934319912191164,0.6964123531944459,0.35051513152185815,0.5798463125442979,0.6796530694297597
0.34800952447687006,0.5366938378306372,0.6728472437939375,0.8718543201023143,0.0,0.36126536265134657,0.18785339510414378,0.35474797972827954,0.48797071596157426,0.5172352994388336,0.8989009507666699,0.2431464136035899,0.4355828056489458
0.29753764921667447,0.8122686380530721,0.4195941151180953,0.4445926869422714,0.0,0.44934623923809863,0.07714082052677296,0.4577494346356872,0.6583402935916383,0.30302843559287485,0.4486092901517561,0.31148754537785805,0.7356984737243563
0.5145355164062682,0.6699946457191455,0.6001730781497459,0.7438363878435579,0.0,0.5655498350751015,0.46580052742329714,0.5559542984857675,0.26919221894142603,0.25375127989100826,0.2657473360004238,0.5477530936405515,0.16970075214783975
0.43433976261007334,0.39336439152318436,0.2371719624482096,0.7370107952057259,0.0,0.9610510008048319,0.6654822654061692,0.6115889833543218,0.6470877038145932,0.42404202487491854,0.824098280784255,0.7470682714815915,0.4319859489238359
0.3186835151152545,0.5851055187000629,0.5471393768492567,0.5598729070133586,0.0,0.3684047530164393,0.393822217999097,0.22335649819343573,0.423566893144137,0.4055973007716861,0.6318985061048579,0.5360291187554331,0.7176101433252381
0.453444226356879,0.2829581487529014,0.6867066316515396,0.09760701735384178,0.0,0.7729411255790004,0.3451994623333553,0.15639327518257673,0.1582325919990779,0.7537895902640062,0.4736535157816151,0.38430986277537826,0.8776899880932175
0.3257085359430778,0.5673670137400535,0.49550226217405213,0.2527977926884887,0.0,0.34744832886467647,0.17248758781430917,0.6848128097539208,0.4116372579063272,0.42025555412746896,0.5640977968589915,0.27322025488419044,0.40016044217028524
0.7512824652460547,0.0922171470570341,0.5369960936718012,0.36907192669915423,0.0,0.37571263343763145,0.8893698991542491,0.5977501611634404,0.4705427747663291,0.6303214594153904,0.6868628046612568,0.25175287281432546,0.040339692256033954
0.4846629684605469,0.5448514962097479,0.6349446850084899,0.264229215027708,0.0,0.539188877021544,0.5271678533659098,0.5948680313641299,0.7863884422392287,0.0500879783041849,0.3298433926991503,0.46607691373776916,0.6700072895080534
0.8487758348390456,0.5403575760598751,0.6058580823378494,0.2314403494790974,0.0,0.32919773444232564,0.6137739750098046,0.3863319367246465,0.790505965598932,0.7307268872219932,0.44378582505805475,0.6429105354051963,0.3036448690189334
0.531396981531951,0.18326140506197142,0.8170395374319266,0.5296977759275292,0.0,0.3682953493696485,0.5983913163335486,0.7535647990048124,0.47488712932576593,0.5634609598850526,0.7779136092100878,0.2781740142903715,0.785420341224964
0.6540511695696056,0.495635474673243,0.6121252583132739,0.5777984043266458,0.0,0.33084346564250716,0.43186692285454253,0.7156351146464841,0.4412577371768534,0.4857174755206376,0.413224598257499,0.43801592659766797,0.656937545383364
0.3532369773268329,0.5042369629694352,0.5500165886914414,0.5023411776790199,0.0,0.6723697836873239,0.2270222747638847,0.4923278621305869,0.5889594202136507,0.78950485838311,0.3166778947526761,0.2502094960534471,0.6392525304739468
0.4370608624626562,0.6281373624359845,0.6296305354927618,0.8020414828508189,0.0,0.8475069851822349,0.13034914896390504,0.44562657203511513,0.7411770926843883,0.09203147865074454,0.5324243973705091,0.6736219563523171,0.06915418006035323
0.5077751507361753,0.7690312703929192,0.49777956566816783,0.2825544055961027,0.0,0.49708024812831764,0.3827225429021184,0.43882511187849005,0.385876514689533,0.4431388370909573,0.8278516257185173,0.7344958823407701,0.4688519957376359
0.7438755281238747,0.525651448364908,0.6218443628750057,0.25531540510243833,0.0,0.5802586915380841,0.4049394458092088,0.38591418238551967,0.308202804328779,0.2874434888343676,0.5182012080366294,0.24434961098892316,0.27621906924130746
0.458767332746464,0.719344954846167,0.7096945429642254,0.4484031307852364,0.0,0.32704907632741936,0.31825866463888985,0.5480066289325141,0.5098941629017966,0.3399289525952551,0.4411342771941338,0.41631914742994525,0.3335211888416979
0.5146281826056923,0.648167277116394,0.39190597204585975,0.5585088856722601,0.0,0.41816985519787,0.784490828093471,0.13712862315385888,0.02934120276030517,0.8220894814637882,0.6841531573348144,0.6271228133248243,0.6721034723403955
0.7061146444380881,0.6754345894770686,0.33136848775149974,0.31391188525815017,0.0,0.1492289426231533,0.5386561979862192,0.2503371204907685,0.5371908469577255,0.7227555795152751,0.628730621544107,0.39833358115105355,0.33579696515504154
0.40405721854980325,0.3499710929223234,0.5751311220743873,0.6110483705316573,0.0,0.6343882224629879,0.6765256904049628,0.611938414843948,0.5952660390769984,0.6349858948053392,0.5296876304469282,0.3003165170072357,0.6961061769655347
0.378284362607635,0.3122805597527898,0.6072468172527827,0.6018548658952881,0.0,0.4778127758652847,0.04555953775270538,0.6247722612831081,0.860803249811031,0.21598831930611642,0.5195366457509025,0.8021647946421702,0.16061153447732845
0.4034799792152973,0.7633956631403085,0.5508167645006314,0.43547152836455927,0.0,0.345138452717914,0.7358290525265201,0.6184250104902143,0.39165268984077933,0.640094745533006,0.8325757197374735,0.5478562100509059,0.55564808782472
0.5897345205725206,0.43631369478688775,0.8595870895474513,0.370495601235843,0.0,0.4575916854769505,0.5299508058433878,0.43601409861149687,0.32129328989443856,0.6912149511915773,0.11791210820171459,0.26116677473082817,0.5115612434251414
0.6374028068193371,0.5194800604021237,0.3721466542435543,0.53160169421485,0.0,0.4056275722279363,0.9800553376853036,0.6307445042249915,0.2950306814861867,0.5841509627949121,0.44132162587535606,0.4523371661445239,0.8160992820390888
0.6974407560179903,0.66325635525847,0.40272566862830717,0.806323085001232,0.0,0.6562712495542957,0.48861388958018637,0.7719536813494035,0.856167988871963,0.0712016973586264,0.6048087991178699,0.5784101961086598,0.34996948641007275
0.4226779577224935,0.321787082126364,0.32159206507667015,0.4356017497122463,0.0,0.7360558089844474,0.7545481157392535,0.2374030351063272,0.7805450437743474,0.6410328398641982,0.7135981126486374,0.682470829619021,0.2946012922248128
0.5235560706844464,0.48420712267478905,0.7536133455708349,0.1607129954752046,0.0,0.799872343265936,0.18458568315647017,0.3735532883239916,0.6630979274502096,0.6272880418248032,0.3603043188481221,0.10335443942148004,0.38737500265350977
0.6270306269463266,0.47412374654759715,0.7874560820376493,0.5948267470700856,0.0,0.751570124749071,0.634957083735507,0.48546943107324925,0.7434210480638953,0.33206749668348656,0.33844878394216626,0.6842890884140935,0.566551131384425
0.4239738962126851,0.1609212952926411,0.37771102759192177,0.7250914390517035,0.0,0.5096095659877788,0.36423048788420287,0.5372115108420372,0.48209553932421856,0.5480901164136465,0.6520515970765938,0.4678091593948963,0.5079383810346177
0.15847116482172488,0.786743518410038,0.5382414899529804,0.42395315322700766,0.0,0.5474148708302343,0.1740261374570593,0.2441520679416671,0.33661608895588746,0.396160970869859,0.7959767933926921,0.7107324512076154,0.39662465309834494
0.5961296502944089,0.4287752259214115,0.6073629557578941,0.49224367710264183,0.0,0.8655958236574203,0.3760460265638309,0.36572703404653595,0.12028118876446484,0.838885125010368,0.708591523639244,0.34934512031246356,0.7638694395526863
0.2640123485537602,0.4763205994166497,0.13161485283893026,0.37516931661821185,0.0,0.6687819227925175,0.3721049598338494,0.5967848367617421,0.5787051624068117,0.19726142542683595,0.45819014607245456,0.5844437612327837,0.3390993901317655
0.21080870017925338,0.48669644069114204,0.8091371401689089,0.32642996285176884,0.0,0.6876139138252418,0.19546101080143863,0.5988054125810063,0.5182478409325528,0.6853458277410269,0.6344306324272251,0.2489476639903394,0.7535577459250277
0.7209057266392681,0.41135759024273244,0.6514865030488193,0.3804245797145971,0.0,0.10315881600600235,0.4718461549167585,0.5160055933898837,0.4366568733169812,0.5977747563534684,0.36135745284284826,0.2755264877537549,0.8400607877884892
0.08428066469738696,0.10061133029002112,0.5506782945544588,0.37058381901332205,0.0,0.5234829107353834,0.24030693935481318,0.5418488261444185,0.7323515339459925,0.14568846138827057,0.5616112419658255,0.6295464011354035,0.48509701643566794
0.5716773872958045,0.9541761353224634,0.2014747320942205,0.8500557490182219,0.0,0.6977721231347811,0.14655682800355863,0.2586394163808965,0.44285097042820676,0.4576570509825277,0.7402347277379927,0.42306211022564355,0.4656869450389419
0.4938226616597817,0.3672660824253051,0.48479827550747356,0.21974722294010532,0.0,0.6772532189221591,0.7527285672407078,0.11051721045975693,0.541060244231531,0.5958422040472644,0.3975677600346895,0.45581225600506414,0.4973315921799323
0.13011690030632703,0.52352705867317,0.6762955882084223,0.5375222860360787,0.0,0.014751722590222439,0.7129857270793993,0.6230720776590148,0.20156637141674721,0.009006068361331797,0.41534616929724477,0.24579678249960324,0.48181299316140314
0.41062655206917387,0.5721405591730757,0.5346902659700468,0.30773372432282464,0.0,0.5712224952385696,0.7636479959987423,0.5640315252347854,0.4390810907340675,0.6907721542706401,0.4740673849144612,0.29423946091204556,0.5155495613064104
0.49219821006482467,0.9091506068807544,0.4282237689566619,0.7345118866031288,0.0,0.7544781925036802,0.8324335447302658,0.4705069849715491,0.673005659339769,0.6923879501830754,0.9605495584204921,0.4044852339649445,0.4890843488801021
0.462026530725581,0.2939029536939983,0.23786992008000474,0.4719304140069098,0.0,0.4870389078439838,0.3740226404148981,0.3945024038317584,0.16783969242632663,0.4933052079158519,0.7773487843090499,0.8119686368497518,0.8512556329618762
0.5431551324737418,0.19707168152680388,0.6073495469346661,0.4868824076520595,0.0,0.7203811265675553,0.307229413038306,0.5947583368219105,0.04413677449060116,0.6300428256616043,0.671475511714608,0.5232160193059521,0.6105320192821749
0.36240465568761626,0.6798099093958216,0.7716321833438258,0.6712149716418314,0.0,0.2680495883776679,0.8700632182343604,0.536648691271175,0.1602449419751462,0.7927419158017796,0.6394613797820978,0.6950388719116241,0.5794346644401539
0.7583010439695802,0.46884970750821653,0.5033425784724417,0.3143255228144568,0.0,0.47795518489839994,0.38779987814327643,0.22352642441572268,0.17699502608647244,0.5378370034403995,0.6647206798914947,0.5719865152461274,0.5544015073084819
0.6661491192197198,0.4550935085889787,0.7031654464794057,0.425891099512115,0.0,0.3169581596551319,0.9680002585819998,0.33654727347090585,0.4238382500076752,0.39362167391266967,0.5229587961950392,0.18309242293306838,0.4689426966599898
0.8156620388307275,0.10936751748993467,0.6160958601035409,0.49229704499495663,0.0,0.6875349677199251,0.4276294745283671,0.2516843743580175,0.9679709526827608,0.7104272372885907,0.5616435408519925,0.4749002824136781,0.12746911533410765
0.7482998691600373,0.5679880865617757,0.44469885873155546,0.2895927498726092,0.0,0.478305014826349,0.12146862586908691,0.7857422747037885,0.7151508446067186,0.548348965886071,0.6987901698180469,0.6104127333128204,0.483767852998357
0.5480238744624082,0.4515849686157718,0.22319147593262012,0.2318955280073128,0.0,0.4120458759023417,0.7400774837791222,0.9040344892800425,0.36602298589234933,0.5700271031333795,0.6739117480797455,0.2849965640247163,0.7158480208385326
0.5514986464897476,0.6418407641823276,0.4106986237500221,0.3363330281247774,0.0,0.4257149333709683,0.5506941351613761,0.59369728074505,0.39052444800772207,0.4742587667201204,0.7365369851594483,0.4144237859718025,0.411905616325157
0.2673001832044437,0.33887431240878474,0.6277211530657181,0.5891754256129157,0.0,0.5498512694671669,0.5071277364608741,0.3049241903747326,0.09354140396892077,0.25013274511790373,0.8172381551522035,0.5936184202135415,0.32919555299678305
0.5337251089069414,0.2828358699265159,0.3629783076317985,0.3665698924182974,0.0,0.12392363254833347,0.6846225574399303,0.4657333053819155,0.8421279862166093,0.12572391395109236,0.2559035104613611,0.8543236057866466,0.47873383678705916
0.247827165244655,0.4130435328576616,0.6239934329013095,0.4264165406370527,0.0,0.4015689899412002,0.6737477981339239,0.7753946768377817,0.6833820476567795,0.1458314424613007,0.3761036325822774,0.5603439199067246,0.37954316364753493
0.3754903114177178,0.2905186603755454,0.38759335872647926,0.7468631484280982,0.0,0.37230915023156996,0.2562186922102828,0.6306242503585064,0.22934292810673632,0.240791666774926,0.36533223955722927,0.520971201527491,0.5347396456596797
0.554248169512183,0.4087862576783132,0.6265873353933993,0.6413395523683938,0.0,0.28959854990271405,0.13633838063364812,0.7343812658434201,0.2985717017311113,0.27930389129809485,0.598687767446039,0.6610466566987085,0.5186295111677243
0.39003570251625774,0.6328308828734759,0.49494227497138277,0.5427624342304003,0.0,0.31093761271939,0.22071669657351511,0.6060973943853547,0.3363153071465835,0.43605752454840924,0.5246122324541238,0.5655221842445108,0.4028304095134275
0.5642446536318734,0.5258843336589549,0.34744470541176153,0.8905236650006971,0.0,0.5089246249758858,0.6686134460863304,0.9320015771365044,0.8213755231101175,0.8486994294120042,0.49637988759505836,0.1329797382806781,0.2676249005307566
0.5591622368080443,0.526158494337456,0.20111501913927765,0.5607895877227124,0.0,0.3955481318371378,0.09369030501732434,0.6934875680973436,0.781169835793814,0.37464448589035343,0.2910577218532665,0.40643818517415653,0.36427600108507663
0.6824317359528348,0.5484951649071852,0.5623494482417986,0.5849043378701848,0.0,0.521154521549085,0.3726233363301261,0.47705892771497727,0.13008807731654057,0.6956052114172316,0.5081609293452631,0.21796251637167074,0.5991058047380283
0.4526074987631624,0.37792606946968244,0.4118280918914343,0.6524860216619262,0.0,0.35721418130908644,0.18748505655984504,0.26955970170927657,0.28319097602363485,0.4712369564130937,0.27474814349415067,0.7499478870251473,0.4824238460189959
0.635489152121618,0.5889402336594196,0.5027611941630548,0.3818009356312969,0.0,0.6518722720510427,0.6715551657895613,0.37514346315735825,0.6131226144134249,0.4062743352784411,0.6215428001785857,0.4747199324064617,0.3376082974914515
0.42789656056748304,0.4577105541007329,0.584276233060107,0.6103395004324316,0.0,0.16313644959779913,0.31394344630965354,0.5360955776063516,0.7666554126333388,0.4606979563028583,0.48925824577127797,0.6971341134578424,0.7129626058458002
0.5705541866216982,0.26557004045782473,0.6163554783097733,0.530369117101527,0.0,0.32495604105904463,0.3113262338821615,0.5388960228529305,0.5880455594192172,0.30793593271812664,0.532757112605587,0.4201385891364744,0.5195138808814589
0.040172388388025365,0.6973809083150313,0.6808913022558585,0.5435831897738034,0.0,0.3336816167886319,0.6706872121197294,0.7219072525618131,0.5842349783212222,0.8840453881312306,0.7327166526225134,0.23913394844380065,0.5669677456751191
0.04483413052876292,0.43627252024946883,0.6152387979323963,0.6565875890975705,0.0,0.486331759356549,0.6388391616105069,0.733697982297576,0.4482779674721609,0.2875938890618538,0.5334164113500844,0.7658138054722912,0.5255299473399396
0.9357560538634732,0.5816755325220981,0.36383767216889984,0.8810869186766963,0.0,0.38837273309466325,0.22066154555511264,0.41098127878779867,0.35152526855670424,0.27662242673655,0.5594724841833426,0.5660686119830061,0.2667211312154797
